player_id,name,position,age,height,experience_years,match_date,match_num,spike_attempts,spike_success,spike_accuracy,block_attempts,blocks,serve_attempts,aces,serves,dig_attempts,digs,errors,reaction_time,match_duration,team_score,opponent_score,won_match,performance_score,energy_level,mood_score
16,Alex Baker,Opposite Hitter,20,161.6337999098083,6,2024-10-20 12:46:11.538498,23,20,17,79.38,16,6.934553934847211,16,4,4/16,35,24.2813183999818,3,258.5,103,16,17,False,68.11,0.93,0.99
16,Alex Baker,Opposite Hitter,20,161.6337999098083,6,2024-05-27 12:46:11.538507,24,21,15,52.23,14,3.3471678208883358,20,1,1/20,24,13.893677095712851,1,310.5,95,15,16,False,64.83,0.73,0.56
16,Alex Baker,Opposite Hitter,20,161.6337999098083,6,2024-10-18 12:46:11.538517,25,29,22,56.67,12,4.051143377981285,22,2,2/22,33,17.180460831892006,0,329.5,111,22,25,False,71.85,0.75,0.51
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2025-02-13 12:46:11.538529,1,17,9,37.55,11,4.473731830734465,24,3,3/24,27,18.43891702194177,6,329.9,108,24,24,False,54.73,0.71,0.89
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2023-10-15 12:46:11.538538,2,27,15,47.3,18,5.673041903589797,21,4,4/21,24,19.581013472900594,1,292.2,91,22,18,True,78.75,0.85,0.57
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2025-04-25 12:46:11.538547,3,16,11,62.36,15,8.067291368522483,17,2,2/17,24,17.233548025344497,5,289.6,64,25,23,True,70.81,0.91,0.9
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2025-01-10 12:46:11.538556,4,24,15,48.75,15,7.4114971571068935,23,4,4/23,37,21.061247606554918,7,283.2,87,16,21,False,53.49,0.78,0.93
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-05-08 12:46:11.538565,5,29,13,39.0,10,4.150196473184673,19,2,2/19,33,21.75024580140067,6,318.9,108,16,24,False,48.71,0.87,0.83
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2023-09-03 12:46:11.538574,6,32,20,39.04,15,6.361853660497619,17,2,2/17,35,19.361657258488403,4,341.7,82,19,20,False,61.48,0.62,0.8
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2025-03-26 12:46:11.538582,7,26,14,37.36,19,7.216547405413719,25,2,2/25,31,22.203162731941493,4,315.1,102,18,18,False,61.98,0.69,0.66
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2025-05-10 12:46:11.538592,8,17,12,42.98,9,2.6330286618730065,15,1,1/15,33,17.657942836246427,4,306.7,104,22,24,False,60.97,0.61,0.66
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2023-12-29 12:46:11.538601,9,27,15,41.41,9,4.307973396817415,16,1,1/16,35,23.105345386422456,7,346.7,70,24,19,True,64.96,0.75,0.72
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-03-14 12:46:11.538609,10,35,25,45.56,20,4.6789332140742035,23,2,2/23,29,18.498909935844168,4,360.5,99,16,24,False,62.17,0.64,0.67
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2025-05-28 12:46:11.538618,11,33,23,53.37,15,5.005059171466943,20,4,4/20,29,19.14314250665165,3,323.3,94,20,18,True,76.82,0.77,0.63
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-02-24 12:46:11.538627,12,29,19,63.87,16,4.59815800507963,15,2,2/15,25,21.44703374515289,2,346.1,112,22,19,True,73.42,0.97,0.77
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2023-11-14 12:46:11.538635,13,28,20,51.96,19,10.066179093057348,23,2,2/23,27,15.276686713289932,6,356.6,114,21,21,False,58.3,0.73,0.92
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2025-05-31 12:46:11.538644,14,35,18,47.25,14,3.9316217034494807,19,2,2/19,39,28.483355026376525,2,291.4,72,15,18,False,58.0,0.92,0.66
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-03-25 12:46:11.538653,15,32,24,70.58,14,7.855147562100708,15,1,1/15,20,15.05613451205408,7,307.8,95,17,25,False,57.26,0.94,0.98
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-03-25 12:46:11.538661,16,15,7,32.41,9,3.141946758843666,19,4,4/19,33,22.915743204038645,6,345.7,65,21,17,True,65.1,0.69,0.79
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-03-10 12:46:11.538670,17,18,11,56.37,17,10.463753844914052,23,4,4/23,27,22.136079436424318,7,360.7,81,24,21,True,69.71,0.92,0.87
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-05-28 12:46:11.538679,18,21,10,38.97,10,2.949708248417652,19,2,2/19,38,22.912344371872774,5,317.5,120,16,20,False,49.13,0.82,0.74
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-11-25 12:46:11.538688,19,23,16,48.41,10,3.8818197582790672,20,1,1/20,39,20.180239618827414,6,346.2,120,15,25,False,54.74,0.7,0.78
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-09-22 12:46:11.538697,20,35,26,47.25,13,8.202184765823228,25,4,4/25,34,17.810803670337876,4,372.8,118,19,19,False,67.8,0.64,0.91
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-12-06 12:46:11.538708,21,24,12,44.74,10,6.7427402693336616,25,4,4/25,40,30.422410744549882,1,307.4,65,22,22,False,67.2,0.89,0.96
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-08-29 12:46:11.538717,22,28,20,61.18,9,3.5512188664858715,19,2,2/19,39,31.69231739860452,5,353.8,89,15,15,False,65.84,0.86,0.59
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-05-07 12:46:11.538726,23,35,17,45.6,14,5.0572601350467545,19,1,1/19,25,18.775683438421254,6,377.0,113,25,17,True,58.2,0.94,0.84
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-09-11 12:46:11.538735,24,29,17,40.44,19,6.8183822600572945,17,3,3/17,29,15.865281628003409,4,316.8,85,21,24,False,56.35,0.69,0.97
17,Blake Young,Defensive Specialist,17,171.89109275595658,2,2024-01-11 12:46:11.538744,25,35,22,61.8,11,4.095430093373003,22,3,3/22,25,17.697836621470938,5,322.9,76,17,16,True,68.71,0.98,0.59
18,Morgan Davis,Setter,24,173.05476205945595,8,2024-11-05 12:46:11.538756,1,24,18,53.71,14,4.416298123629389,18,5,5/18,29,18.618006799755488,0,261.8,86,17,15,True,85.99,0.72,0.63
18,Morgan Davis,Setter,24,173.05476205945595,8,2023-11-11 12:46:11.538765,2,29,23,70.94,13,5.653015172695744,25,2,2/25,24,20.572157769607028,3,259.8,73,21,21,False,72.41,0.89,0.63
18,Morgan Davis,Setter,24,173.05476205945595,8,2025-04-29 12:46:11.538774,3,32,18,42.32,13,9.887619368534416,22,6,6/22,39,26.333127455674877,4,224.6,76,23,24,False,67.66,0.75,0.99
18,Morgan Davis,Setter,24,173.05476205945595,8,2023-09-17 12:46:11.538784,4,26,15,37.89,16,3.9089471965763245,17,2,2/17,30,18.388112221036458,0,229.0,105,23,21,True,77.08,0.66,0.56
18,Morgan Davis,Setter,24,173.05476205945595,8,2025-06-20 12:46:11.538792,5,19,13,61.22,12,6.710736508939708,21,4,4/21,39,33.105664726492485,0,271.7,87,17,20,False,78.31,0.89,0.75
18,Morgan Davis,Setter,24,173.05476205945595,8,2025-03-03 12:46:11.538802,6,32,25,50.5,18,12.318638917258689,22,2,2/22,27,12.928192376804455,1,246.0,105,22,21,True,82.51,0.65,0.95
18,Morgan Davis,Setter,24,173.05476205945595,8,2024-03-16 12:46:11.538811,7,16,10,56.25,19,11.846716417172143,22,5,5/22,24,15.299569230224316,0,240.4,78,17,17,False,71.15,0.9,0.91
18,Morgan Davis,Setter,24,173.05476205945595,8,2024-01-06 12:46:11.538820,8,33,20,52.88,8,4.20159852359427,24,5,5/24,27,21.813123448292497,3,229.4,81,15,19,False,67.37,0.87,0.84
18,Morgan Davis,Setter,24,173.05476205945595,8,2024-06-27 12:46:11.538829,9,26,18,59.71,9,6.828135889663226,17,2,2/17,35,25.011603981401265,0,279.4,60,20,15,True,85.25,0.86,0.98
18,Morgan Davis,Setter,24,173.05476205945595,8,2024-09-06 12:46:11.538838,10,33,19,40.07,8,5.31263246086647,19,1,1/19,22,13.224609009432603,2,258.1,85,19,17,True,76.6,0.7,0.89
18,Morgan Davis,Setter,24,173.05476205945595,8,2024-06-22 12:46:11.538847,11,17,9,44.54,11,3.397610646961635,21,4,4/21,40,24.400757839701512,0,269.1,87,19,25,False,63.28,0.84,0.68
18,Morgan Davis,Setter,24,173.05476205945595,8,2025-04-28 12:46:11.538856,12,26,18,59.0,15,4.918263574555303,21,4,4/21,33,20.454588062239914,1,301.1,99,17,21,False,69.12,0.85,0.55
18,Morgan Davis,Setter,24,173.05476205945595,8,2024-02-26 12:46:11.538865,13,25,21,80.88,18,7.388056825861083,25,7,7/25,36,30.812258701471777,2,228.4,89,21,16,True,85.69,0.96,0.74
18,Morgan Davis,Setter,24,173.05476205945595,8,2025-03-05 12:46:11.538873,14,19,14,47.0,12,7.473848642717264,23,4,4/23,37,16.582637369874323,0,271.3,92,21,21,False,74.64,0.64,0.83
18,Morgan Davis,Setter,24,173.05476205945595,8,2023-12-31 12:46:11.538882,15,23,15,62.0,17,5.190590063153099,23,3,3/23,34,23.767553471355033,0,304.3,62,16,21,False,66.29,0.95,0.65
18,Morgan Davis,Setter,24,173.05476205945595,8,2023-12-12 12:46:11.538891,16,29,22,48.74,15,7.671880014908136,19,4,4/19,25,12.208113006479081,0,294.7,98,19,25,False,75.5,0.64,0.77
18,Morgan Davis,Setter,24,173.05476205945595,8,2025-07-30 12:46:11.538902,17,27,15,54.74,10,5.862858011443096,22,5,5/22,39,34.48398254561504,0,281.8,99,20,25,False,73.16,0.99,0.84
18,Morgan Davis,Setter,24,173.05476205945595,8,2024-09-29 12:46:11.538914,18,17,9,49.94,8,3.0771650700407394,15,1,1/15,20,14.149136146456518,3,234.5,75,21,25,False,56.22,0.94,0.77
18,Morgan Davis,Setter,24,173.05476205945595,8,2025-05-08 12:46:11.538923,19,24,18,51.04,10,4.708291385236027,15,3,3/15,34,22.457667144326674,1,222.0,88,24,18,True,85.91,0.68,0.78
18,Morgan Davis,Setter,24,173.05476205945595,8,2024-06-29 12:46:11.538931,20,16,10,49.65,9,4.773117826684136,21,6,6/21,38,26.21653268021565,2,319.9,62,22,21,True,81.17,0.79,0.8
18,Morgan Davis,Setter,24,173.05476205945595,8,2023-11-17 12:46:11.538940,21,30,18,58.54,8,3.3669102834225706,21,4,4/21,28,26.340816341182155,1,308.9,67,22,24,False,71.6,0.98,0.67
18,Morgan Davis,Setter,24,173.05476205945595,8,2023-08-21 12:46:11.538950,22,28,15,34.95,12,5.8202731889000345,22,2,2/22,27,15.006658817270363,3,253.9,98,25,22,True,73.93,0.65,0.65
18,Morgan Davis,Setter,24,173.05476205945595,8,2023-08-07 12:46:11.538958,23,27,22,53.1,18,7.796647448212218,20,5,5/20,25,14.336049675382387,0,289.1,65,25,22,True,91.49,0.65,0.6
18,Morgan Davis,Setter,24,173.05476205945595,8,2023-11-23 12:46:11.538967,24,30,17,37.96,14,10.22703919499752,22,2,2/22,21,14.067604277691013,0,308.1,82,25,17,True,84.53,0.67,0.93
18,Morgan Davis,Setter,24,173.05476205945595,8,2024-03-07 12:46:11.538976,25,16,12,53.02,13,4.604713495177274,24,4,4/24,35,19.08890534401112,0,298.5,109,15,23,False,73.57,0.71,0.58
19,Hayden Allen,Libero,17,181.1921475195338,8,2023-11-18 12:46:11.538989,1,34,20,47.02,9,6.546724493410661,15,1,1/15,23,25.579404805426776,0,235.7,78,22,23,False,82.36,0.8,0.94
19,Hayden Allen,Libero,17,181.1921475195338,8,2025-02-28 12:46:11.538998,2,35,16,28.99,10,3.431090893506999,18,2,2/18,20,15.21824507231824,4,267.4,78,23,17,True,71.94,0.63,0.69
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-06-06 12:46:11.539006,3,26,14,40.1,11,3.0892887810449006,23,2,2/23,33,31.27780941020575,1,309.8,120,23,25,False,72.26,0.74,0.51
19,Hayden Allen,Libero,17,181.1921475195338,8,2025-03-08 12:46:11.539015,4,15,8,51.25,16,7.404668806822082,16,1,1/16,25,30.752142484145857,1,295.9,102,25,17,True,88.35,0.96,0.53
19,Hayden Allen,Libero,17,181.1921475195338,8,2023-10-28 12:46:11.539024,5,31,20,62.46,14,7.651327787471721,25,5,5/25,30,40.66356993963777,0,302.7,117,23,24,False,84.21,0.97,0.85
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-05-05 12:46:11.539033,6,35,15,31.45,16,10.350592094013715,24,4,4/24,40,37.423655664592,0,308.1,65,15,23,False,76.69,0.73,0.86
19,Hayden Allen,Libero,17,181.1921475195338,8,2025-03-28 12:46:11.539042,7,31,20,44.94,12,6.209552255003134,23,3,3/23,40,33.433723759493205,0,309.0,94,24,19,True,87.63,0.7,0.89
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-05-29 12:46:11.539051,8,31,12,28.47,8,4.326340644202057,19,2,2/19,21,21.33217141778936,0,264.9,96,15,22,False,78.84,0.74,0.62
19,Hayden Allen,Libero,17,181.1921475195338,8,2023-12-18 12:46:11.539062,9,33,19,42.1,18,11.076583321004263,24,2,2/24,38,37.28807804685546,3,257.8,107,18,16,True,85.34,0.73,0.79
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-07-31 12:46:11.539072,10,29,11,31.68,19,9.873142496216005,21,1,1/21,24,25.894169277930324,1,227.8,103,23,21,True,79.85,0.84,0.76
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-06-26 12:46:11.539081,11,23,12,51.51,18,9.079112911072595,22,5,5/22,33,45.41178524019759,0,270.6,91,22,17,True,91.41,0.99,0.76
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-02-10 12:46:11.539089,12,18,10,34.23,15,6.34317480882691,17,2,2/17,23,18.483385699043644,1,231.0,83,24,19,True,87.77,0.62,0.58
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-07-20 12:46:11.539098,13,24,16,40.06,12,5.416380548628205,15,1,1/15,38,28.840046470975096,0,308.9,73,17,22,False,78.26,0.6,0.77
19,Hayden Allen,Libero,17,181.1921475195338,8,2025-05-27 12:46:11.539110,14,16,7,37.39,17,9.689233295430329,22,5,5/22,35,41.87462115462384,4,280.6,108,17,23,False,70.61,0.85,0.88
19,Hayden Allen,Libero,17,181.1921475195338,8,2023-09-21 12:46:11.539118,15,29,12,35.52,19,11.1957214399702,24,3,3/24,27,32.61793125082295,0,274.1,102,22,19,True,85.69,0.86,0.93
19,Hayden Allen,Libero,17,181.1921475195338,8,2023-08-11 12:46:11.539127,16,15,8,43.13,20,14.87974787536713,19,1,1/19,37,34.77416517777449,2,274.2,108,15,24,False,73.3,0.81,0.88
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-03-08 12:46:11.539136,17,15,6,24.72,16,8.378884510713217,15,1,1/15,38,30.281679421908194,4,273.4,80,21,24,False,62.37,0.62,0.93
19,Hayden Allen,Libero,17,181.1921475195338,8,2025-07-12 12:46:11.539145,18,25,12,43.55,14,4.039795797867923,23,2,2/23,23,29.941621926300954,2,236.8,69,17,19,False,70.83,0.91,0.58
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-06-13 12:46:11.539154,19,20,7,23.84,13,7.0085349558891235,15,1,1/15,24,20.43071349617448,0,245.8,120,16,15,True,79.14,0.68,0.88
19,Hayden Allen,Libero,17,181.1921475195338,8,2023-12-13 12:46:11.539163,20,22,11,35.38,20,13.744322814816304,16,1,1/16,37,33.26020308149319,1,222.9,100,18,15,True,83.66,0.71,0.98
19,Hayden Allen,Libero,17,181.1921475195338,8,2023-09-13 12:46:11.539172,21,18,8,44.18,16,10.692141975991195,17,1,1/17,22,30.817828071754686,2,240.3,69,20,23,False,73.69,0.99,0.89
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-02-01 12:46:11.539180,22,28,18,53.95,16,10.117182468920856,15,3,3/15,39,40.27906082881293,0,220.1,119,22,19,True,91.65,0.84,0.92
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-07-11 12:46:11.539190,23,26,16,54.77,11,7.995285012705871,23,1,1/23,37,43.61144611319147,0,229.0,104,16,17,False,80.36,0.89,1.0
19,Hayden Allen,Libero,17,181.1921475195338,8,2024-05-19 12:46:11.539199,24,21,11,51.52,20,8.63497208508242,25,5,5/25,34,41.31107701414696,3,318.3,81,18,22,False,71.42,0.98,0.66
19,Hayden Allen,Libero,17,181.1921475195338,8,2023-08-27 12:46:11.539208,25,19,10,33.29,8,5.6301608752257515,15,3,3/15,33,27.19575913206972,3,290.3,108,21,23,False,74.85,0.63,0.94
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-08-03 12:46:11.539219,1,27,11,39.46,20,10.183657641979588,15,1,1/15,26,30.993903227729586,0,294.3,108,19,25,False,73.17,0.97,0.68
20,Dakota Jones,Libero,16,186.77716579260317,8,2025-05-04 12:46:11.539228,2,34,18,52.61,20,11.469052730296575,18,4,4/18,21,24.84263537981536,3,290.7,73,15,18,False,72.14,0.99,0.82
20,Dakota Jones,Libero,16,186.77716579260317,8,2025-04-13 12:46:11.539237,3,23,12,36.72,15,5.4946615173978826,18,3,3/18,39,35.19248961412361,0,278.8,107,16,17,False,73.96,0.7,0.78
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-12-14 12:46:11.539246,4,31,17,46.96,12,5.829222671315746,25,4,4/25,37,41.10655269714829,3,276.0,89,15,21,False,69.6,0.86,0.97
20,Dakota Jones,Libero,16,186.77716579260317,8,2025-06-12 12:46:11.539255,5,25,12,37.42,14,3.518057494398252,25,3,3/25,36,37.41814074271802,3,242.5,77,21,23,False,67.47,0.78,0.5
20,Dakota Jones,Libero,16,186.77716579260317,8,2025-01-17 12:46:11.539264,6,25,9,30.6,17,6.681172889618439,18,3,3/18,22,25.503536411827152,0,236.4,79,16,25,False,76.7,0.85,0.51
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-05-19 12:46:11.539273,7,15,8,48.55,18,11.336965889257986,19,2,2/19,30,37.32229133724735,4,253.4,110,18,16,True,82.99,0.91,0.81
20,Dakota Jones,Libero,16,186.77716579260317,8,2025-04-29 12:46:11.539282,8,35,17,41.01,9,2.863677979495976,15,2,2/15,22,24.484568220851934,0,311.9,88,15,19,False,72.49,0.84,0.72
20,Dakota Jones,Libero,16,186.77716579260317,8,2025-04-22 12:46:11.539291,9,16,8,39.28,12,6.426475833801342,21,3,3/21,27,29.07029457813827,4,286.0,60,22,21,True,82.26,0.79,0.71
20,Dakota Jones,Libero,16,186.77716579260317,8,2023-11-08 12:46:11.539302,10,34,13,36.77,18,7.881871383350687,15,1,1/15,26,27.890691905090666,0,279.5,64,24,18,True,80.67,0.96,0.56
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-03-01 12:46:11.539311,11,23,10,31.5,15,10.368720505209941,22,1,1/22,21,16.662931810093866,0,278.5,92,25,20,True,80.52,0.72,0.94
20,Dakota Jones,Libero,16,186.77716579260317,8,2025-03-08 12:46:11.539320,12,19,9,34.94,17,8.894298474503112,20,3,3/20,24,19.913213912475086,2,301.9,95,15,21,False,66.3,0.74,0.99
20,Dakota Jones,Libero,16,186.77716579260317,8,2023-10-19 12:46:11.539329,13,21,12,43.86,13,3.4868399598788002,22,5,5/22,39,39.14138388264052,4,277.8,81,24,19,True,79.07,0.77,0.58
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-04-26 12:46:11.539337,14,16,8,38.01,8,4.5652108078799785,18,1,1/18,35,34.965751226172586,4,253.2,107,21,18,True,76.9,0.76,0.91
20,Dakota Jones,Libero,16,186.77716579260317,8,2025-07-29 12:46:11.539347,15,26,9,24.7,13,3.047362601112243,16,1,1/16,40,36.39565803373301,4,256.0,61,18,18,False,56.83,0.71,0.61
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-11-09 12:46:11.539356,16,20,9,43.85,16,5.22028951216351,18,2,2/18,23,24.361141041683954,3,233.7,101,16,20,False,61.46,0.97,0.65
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-12-02 12:46:11.539365,17,26,15,39.04,18,6.20187988225067,23,6,6/23,33,30.45026325871039,0,231.8,116,17,18,False,79.8,0.68,0.69
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-07-17 12:46:11.539374,18,25,13,49.36,18,8.331761872673129,15,2,2/15,37,41.76218625773244,0,252.8,63,25,19,True,82.05,0.95,0.93
20,Dakota Jones,Libero,16,186.77716579260317,8,2023-12-15 12:46:11.539383,19,30,12,31.43,9,3.9654693986286267,25,2,2/25,32,32.999690263026764,3,295.1,83,22,23,False,67.18,0.79,0.66
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-07-18 12:46:11.539392,20,31,17,41.59,19,9.79499277239793,22,2,2/22,38,37.15963951859204,0,242.0,72,22,18,True,89.85,0.76,0.65
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-07-14 12:46:11.539401,21,33,13,28.94,13,5.079029210928295,16,1,1/16,34,31.58563246525049,0,278.4,89,23,24,False,69.13,0.73,0.73
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-05-19 12:46:11.539410,22,28,13,38.01,15,4.312636041220227,21,2,2/21,28,29.471787211810227,0,310.1,78,23,23,False,72.21,0.82,0.54
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-10-25 12:46:11.539419,23,22,8,32.08,9,4.994989263599089,23,2,2/23,30,30.87899692696688,3,301.6,103,19,18,True,71.09,0.88,1.0
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-01-26 12:46:11.539428,24,23,8,34.63,12,5.85446656083944,20,3,3/20,32,42.81552357891173,4,285.5,90,25,23,True,72.31,1.0,0.98
20,Dakota Jones,Libero,16,186.77716579260317,8,2024-06-23 12:46:11.539437,25,22,9,31.56,19,9.709648888481455,18,3,3/18,34,34.71827353434532,1,254.1,65,20,18,True,80.6,0.77,0.97
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2025-07-26 12:46:11.539448,1,30,22,48.51,13,5.857912637164981,21,3,3/21,37,19.18281837803142,6,292.3,110,15,17,False,57.76,0.66,0.98
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2024-08-31 12:46:11.539457,2,33,22,48.77,17,11.771628876844137,24,5,5/24,26,18.288413626664504,2,343.4,72,22,16,True,83.52,0.73,0.98
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2023-10-20 12:46:11.539466,3,24,12,34.66,9,4.148924733035186,17,1,1/17,35,17.330394259922617,3,296.9,84,19,18,True,65.57,0.69,0.83
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2025-05-25 12:46:11.539475,4,29,14,47.41,16,5.597098481799953,20,2,2/20,25,24.550967656343243,3,343.6,90,16,21,False,57.98,0.98,0.93
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2025-03-24 12:46:11.539483,5,21,12,56.94,19,8.674389484404177,17,3,3/17,38,28.896587312633,7,358.5,77,18,15,True,64.57,1.0,0.72
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2024-06-22 12:46:11.539494,6,34,25,64.72,16,6.846591734658086,24,3,3/24,38,23.763418629024223,2,318.8,116,22,20,True,74.77,0.88,0.86
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2024-10-04 12:46:11.539503,7,27,18,58.63,20,7.305651252551874,21,3,3/21,33,23.745363374154444,7,308.3,96,16,21,False,59.22,0.88,0.52
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2025-02-24 12:46:11.539511,8,23,17,46.61,16,3.8682859634263957,16,2,2/16,26,15.765336361184481,5,389.2,95,16,20,False,62.65,0.63,0.55
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2024-09-05 12:46:11.539520,9,28,17,36.69,12,2.786706792360164,15,1,1/15,34,16.315963503022058,7,329.9,72,21,15,True,59.76,0.6,0.56
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2025-03-18 12:46:11.539529,10,25,17,57.31,15,4.708946415607471,16,1,1/16,34,21.069885574319596,8,317.9,70,17,15,True,61.02,0.84,0.59
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2025-03-30 12:46:11.539538,11,32,22,53.41,10,2.095512044973688,15,1,1/15,31,17.86693492241226,7,293.4,103,23,18,True,60.8,0.78,0.52
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2023-10-24 12:46:11.539546,12,31,21,50.8,19,7.431241938471154,16,1,1/16,21,13.497441865079447,2,367.2,109,18,18,False,67.35,0.75,0.62
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2025-05-03 12:46:11.539555,13,15,9,45.98,8,2.215367657179003,18,1,1/18,23,16.091712083704774,8,356.4,106,17,15,True,61.37,0.77,0.55
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2024-09-04 12:46:11.539564,14,25,16,46.5,11,4.167559978651283,23,2,2/23,27,14.52992177080997,4,322.3,60,21,25,False,58.66,0.73,0.69
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2024-04-22 12:46:11.539591,15,22,11,33.43,12,6.856621465322419,20,2,2/20,33,17.383174748869074,6,340.0,66,23,24,False,52.42,0.67,0.98
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2023-11-29 12:46:11.539600,16,25,19,73.33,19,7.244557827054389,17,2,2/17,30,28.945239059779368,7,338.2,81,15,24,False,61.68,0.96,0.72
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2024-02-28 12:46:11.539610,17,35,25,44.57,16,6.1853563282211805,15,1,1/15,23,11.23144571923017,7,332.8,75,24,16,True,65.66,0.62,0.69
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2024-10-05 12:46:11.539619,18,21,11,42.34,11,5.932702513372005,18,3,3/18,34,25.05882345898501,4,303.4,80,25,15,True,70.19,0.81,0.99
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2023-10-11 12:46:11.539627,19,24,17,59.73,11,4.83520072195792,20,1,1/20,21,16.864505581421003,7,388.8,111,25,18,True,70.02,0.84,0.69
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2024-09-09 12:46:11.539636,20,20,12,55.95,8,2.897719035346508,22,1,1/22,40,37.2995340580026,3,302.6,71,24,23,True,70.41,0.93,0.97
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2024-12-06 12:46:11.539645,21,31,16,36.58,19,8.906444627090197,17,1,1/17,25,15.592374905864482,4,318.5,88,25,18,True,66.79,0.71,0.89
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2025-05-15 12:46:11.539654,22,26,15,54.32,10,4.397145806000698,21,3,3/21,24,20.71557145068384,8,338.2,108,21,21,False,52.5,0.94,0.88
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2024-10-01 12:46:11.539662,23,34,22,43.89,16,9.580659687132604,19,1,1/19,29,15.600584890123196,6,338.1,81,17,22,False,56.83,0.68,0.96
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2025-07-31 12:46:11.539671,24,15,11,46.09,19,11.30999748582364,22,2,2/22,32,19.48330601356153,4,328.4,79,25,24,True,77.82,0.63,0.94
21,Penelope Wilson,Opposite Hitter,23,185.58832374776455,1,2025-03-30 12:46:11.539679,25,27,20,55.86,10,2.848080675835374,21,4,4/21,31,19.60746483829465,5,353.5,83,15,25,False,60.81,0.75,0.71
